name,V,E,upper_bound,variables,clauses,status,span,encoding_time,total_solving_time,time_used,memory_usage,timed_out,optimality_proven,run_id,source_sha,source_dirty,input_sha256,binary_sha256,command,host,platform,compiler,runner_versions,concurrency,recorded_at,solver,solver_seed,method,time_limit,incremental,incremental_variable,symmetry_breaking,pairwise,width
GEOM40.col,40,78,34,2160,6387,OPTIMAL,28,0.0130164,0.00471282,0.0177292,50.94141,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,4968db2efd363df2b56fdfbab3c914f8100884884a68f0b07cbbc4e20aa1f192,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM40.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:36:37.274122+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM40a.col,40,146,51,2880,10977,OPTIMAL,37,0.046643,0.0355512,0.0821941,50.87891,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,0bd50dc07b7e234154a3f92e5d2cf1ac6ad83c47badf984a837587fe7c35ca6b,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM40a.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:36:37.450411+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM40b.col,40,157,41,2560,10105,OPTIMAL,33,0.0247726,0.0156698,0.0404424,51.00391,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,1ccb98f8f5e910eb9d4064ba5b23dff42c9067ecd2d40d0879250dbd16181ddf,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM40b.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:36:37.508038+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM50.col,50,127,37,2700,8780,OPTIMAL,28,0.0253332,0.0061747,0.0315079,50.87891,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,c584455fa3b51a54152148534733fdf90022ccefd515c1770417925f43ef5434,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM50.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:36:37.606224+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM50a.col,50,238,62,4900,21413,OPTIMAL,50,0.0736335,0.318358,0.391992,66.52344,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,09a35a2b65ed3e0dcd221ac73c5adb47901d19e134e9d9ce99d087c064f5b13b,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM50a.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:36:38.078559+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM50b.col,50,249,55,3400,15217,OPTIMAL,35,0.097111,0.0622192,0.15933,64.01562,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,7b21131c086e1fd406658aed26e1d79b31aa8f81bf25493c8658813e81076dca,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM50b.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:36:38.359881+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM60.col,60,185,37,3840,13541,OPTIMAL,33,0.0194372,0.0070374,0.0264746,50.75391,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,9575aa95916bb0ddb24ac95ceb686ad79834715a8c3c97743905c76227ffa048,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM60.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:36:38.419446+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM60a.col,60,339,62,5880,28312,OPTIMAL,50,0.0974522,0.32197,0.419423,68.35938,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,c6266e394b59107ef80c14a3ed0d8dd4ae62c646238c8358f8080547a85fd68c,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM60a.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:36:38.929336+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM60b.col,60,366,64,4800,24181,OPTIMAL,41,0.170988,1.82442,1.9954,69.57031,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,8305498f1acbb0e13fc3e5b6756eebb72600bd69b237f5d836248a8d8e040f76,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM60b.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:36:41.026726+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM70.col,70,267,45,5180,20170,OPTIMAL,38,0.0464078,0.0280556,0.0744634,48.9375,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,6709158dd6a0c24605665511d543798f2cda198fb9b943c841d842af483b8b5f,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM70.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:36:41.207424+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM70a.col,70,459,73,8400,44271,OPTIMAL,61,0.154287,1.66448,1.81876,74.76172,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,e256a1a0b8f2637a931d35ffacdb28b715bcafa769a4bbedc21eb991683d0a40,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM70a.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:36:43.066683+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM70b.col,70,488,77,6440,35259,OPTIMAL,47,0.326927,1.74355,2.07047,72.03516,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,50b43cacfa298b2c9f4c05ca437a5559b357c8348aa59226bf3c2fd9b98b03b8,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM70b.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:36:45.261653+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM80.col,80,349,55,6400,26681,OPTIMAL,41,0.111569,0.0680437,0.179612,64.91406,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,46454b38ff8d83fe0020c6f3e5408c0ca37e868bc79f74749c4a8e555730df9c,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM80.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:36:45.562156+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM80a.col,80,612,80,9920,57705,OPTIMAL,63,0.275473,3.07837,3.35385,109.81641,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,f8cd1c510008df8e302411facc59a809be027620b27f632f811c1c94c76d78c9,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM80a.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:36:49.066402+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM80b.col,80,663,99,9440,57918,OPTIMAL,60,0.682489,4.62212,5.30461,110.19922,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,a8dcc40cfc8d87903196406f815c4d512a7c68e3e966538768a0601bfac7d301,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM80b.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:36:54.504776+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM90.col,90,441,55,8100,35956,OPTIMAL,46,0.0982971,0.153053,0.251351,69.29297,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,8b99774b70737296ed7b4c8a3ad9ec1827182467166c5e7c93a1c2117473f7cf,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM90.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:36:54.814229+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM90a.col,90,789,81,11160,71149,OPTIMAL,63,0.361438,7.35993,7.72136,120.64062,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,254a4ba130fad8005c03d2288438d16ff5c3768cb05ebe3b37929f9f3247a1df,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM90a.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:37:02.620977+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM90b.col,90,860,110,12240,82871,OPTIMAL,69,1.01987,21.8973,22.9172,124.12891,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,e293687b9c36702121066f37ac02cf4e8901dbaa3fd5ba7e864b0e00ba74fac3,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM90b.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:37:25.768353+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_1_d1.col,21,102,8,252,1096,OPTIMAL,7,0.000934562,0.00108939,0.00202395,51.12891,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,f838258c4c693e09ad2cc97943c674fc5b2ee14e0f97961fdfdeb239b8436773,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_1_d1.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:37:25.803652+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_1_d2.col,21,102,8,252,1096,OPTIMAL,7,0.000892727,0.00124359,0.00213632,51.19141,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,17ff4bba73f02ee89dd3d91ccbca1a01ac0062c8872237c8916bc44590d256d5,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_1_d2.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:37:25.911409+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_2_d1.col,21,102,12,336,1468,OPTIMAL,9,0.00223618,0.00204153,0.00427771,51.12891,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,bc5ff196032b38d098ccbb833a33557f397c0d16b5f8a281ddda8141f182fab6,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_2_d1.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:37:26.018633+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_2_d2.col,21,102,12,336,1468,OPTIMAL,9,0.00210061,0.00193659,0.0040372,51.00391,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,357f7cf6535a13a2109dbf9d363efff9cc6e0038fccf653c1dafc7e92e00fe01,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_2_d2.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:37:26.124943+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_3_d1.col,21,102,8,252,1096,OPTIMAL,7,0.000878877,0.00106307,0.00194195,50.87891,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,2765b742e9eb99580ca620c1af200f5de170405ca0f8ef34101dec9696c2f9ee,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_3_d1.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:37:26.229256+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_3_d2.col,21,102,8,252,1096,OPTIMAL,7,0.000852162,0.00116652,0.00201868,51.00391,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,5274c4b0e9751b679b2b38ab34627c4d1eca543d53c9c4086f61ec64f8ee1c6f,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_3_d2.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:37:26.335530+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_4_d1.col,21,102,12,336,1468,OPTIMAL,9,0.00199891,0.00195279,0.00395171,51.12891,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,19dd5b83496200f38741c1f02f9fc646d0eae6d2a435789be0650d1e3455d42b,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_4_d1.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:37:26.444568+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_4_d2.col,21,102,12,336,1468,OPTIMAL,9,0.00209693,0.00206144,0.00415837,51.00391,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,dcae409f3fa775f5d64e2a1c13109513f71b4261ac6646fa06061715bb34c40c,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_4_d2.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:37:26.553036+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_5_d1.col,21,102,8,252,1096,OPTIMAL,7,0.000932854,0.00116492,0.00209778,51.12891,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,9b48d14af7b6c13caa07b34bb084a2f18f2bbe1f27e4357c5d1d30b214e43ba0,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_5_d1.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:37:26.653225+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_5_d2.col,21,102,8,252,1096,OPTIMAL,7,0.000904044,0.0014035,0.00230754,51.12891,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,bfa272eb474be3d829f6ae72dc0b350e3cc16cae91bd5b0268f9d7d42e029bdf,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_5_d2.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:37:26.756887+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_6_d1.col,21,102,12,336,1468,OPTIMAL,9,0.00212415,0.00205395,0.0041781,51.12891,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,67f709a59420aa411b280438ae2a69559cb89dbc2a475e7237b5ff6beb322fc2,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_6_d1.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:37:26.865027+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_6_d2.col,21,102,12,336,1468,OPTIMAL,9,0.00203492,0.00197587,0.00401079,51.12891,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,75ba8238057f4be94630617bff4cf631976862699cffdb81bcbe628b6f5af066,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_6_d2.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:37:26.971802+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_7_d1.col,21,102,8,252,1096,OPTIMAL,7,0.000930426,0.00117797,0.0021084,50.87891,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,a5740086f18083fcf131d5f89bf75b7673b05dfb0366edb4c45fca95b2789986,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_7_d1.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:37:27.076527+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_7_d2.col,21,102,8,252,1096,OPTIMAL,7,0.000903399,0.00111524,0.00201864,51.19141,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,ac84b1b113bb6b57a70caec3bc248b94cc90c0bb1186f65645d78821eb05adbd,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_7_d2.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:37:27.182998+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_8_d1.col,21,102,12,336,1468,OPTIMAL,9,0.00203779,0.00198902,0.00402681,51.25391,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,bb8a14faad6327dbd85291090c1bdb4c5568aa8d9d5a7bd53c8654f3ab113224,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_8_d1.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:37:27.292166+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_8_d2.col,21,102,12,336,1468,OPTIMAL,9,0.00206388,0.00195924,0.00402312,48.67969,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,f5ba7310979dcec808371e784a264f60b7a9480e3c89e6597cce412caf40d991,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_8_d2.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T13:37:27.399918+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
