name,V,E,upper_bound,method,cache,width,incremental,symmetry,pairwise,variables,clauses,solver,status,span,encoding_time,total_solving_time,time_used,memory_usage
GEOM60.col,60,185,36,Xa,no-cache,fixed-width,,True,False,8488,38704.0,Cadical,OPTIMAL,33,0.0438855,0.0127868,0.0566723,45.36719
GEOM60a.col,60,339,61,Xa,no-cache,fixed-width,,True,False,17506,95590.0,Cadical,OPTIMAL,50,0.303463,0.976392,1.27986,81.10938
GEOM60b.col,60,366,63,Xa,no-cache,fixed-width,,True,False,15906,84681.0,Cadical,OPTIMAL,41,0.569638,1.40288,1.97252,80.37891
GEOM70.col,70,267,44,Xa,no-cache,fixed-width,,True,False,13054,62350.0,Cadical,OPTIMAL,38,0.1223,0.0563732,0.178673,64.48828
GEOM70a.col,70,459,72,Xa,no-cache,fixed-width,,True,False,27650,156911.0,Cadical,OPTIMAL,61,0.478515,3.77185,4.25036,97.9375
GEOM70b.col,70,488,76,Xa,no-cache,fixed-width,,True,False,23752,128966.0,Cadical,OPTIMAL,47,1.14828,3.49945,4.64773,93.44141
GEOM80.col,80,349,54,Xa,no-cache,fixed-width,,True,False,16930,85055.0,Cadical,OPTIMAL,41,0.329142,0.0889444,0.418086,71.11719
GEOM80a.col,80,612,79,Xa,no-cache,fixed-width,,True,False,36870,213462.0,Cadical,OPTIMAL,63,0.949261,6.09124,7.0405,117.42188
GEOM80b.col,80,663,98,Xa,no-cache,fixed-width,,True,False,38354,220526.0,Cadical,OPTIMAL,60,2.53449,8.02914,10.5636,121.04688
GEOM90.col,90,441,54,Xa,no-cache,fixed-width,,True,False,24358,122923.0,Cadical,OPTIMAL,46,0.293429,0.220751,0.51418,80.0
GEOM90a.col,90,789,80,Xa,no-cache,fixed-width,,True,False,46412,272533.0,Cadical,OPTIMAL,63,1.28003,12.4501,13.7301,133.56641
GEOM90b.col,90,860,109,Xa,no-cache,fixed-width,,True,False,54272,323685.0,Cadical,OPTIMAL,69,3.90433,72.5541,76.4584,157.34766
c21_1_d1.col,21,105,8,Xa,no-cache,fixed-width,,True,False,231,948.0,Cadical,OPTIMAL,7,0.00161318,0.0027705,0.00438368,45.42969
c21_1_d2.col,21,105,8,Xa,no-cache,fixed-width,,True,False,231,948.0,Cadical,OPTIMAL,7,0.00141848,0.00223084,0.00364931,45.42969
c21_2_d1.col,21,105,11,Xa,no-cache,fixed-width,,True,False,555,2878.0,Cadical,OPTIMAL,9,0.00316461,0.00176807,0.00493268,45.91797
c21_2_d2.col,21,105,11,Xa,no-cache,fixed-width,,True,False,555,2878.0,Cadical,OPTIMAL,9,0.00369757,0.00225375,0.00595132,45.36328
c21_3_d1.col,21,105,8,Xa,no-cache,fixed-width,,True,False,231,948.0,Cadical,OPTIMAL,7,0.00104185,0.00205387,0.00309572,45.91797
c21_3_d2.col,21,105,8,Xa,no-cache,fixed-width,,True,False,231,948.0,Cadical,OPTIMAL,7,0.00168549,0.00294467,0.00463016,45.42969
c21_4_d1.col,21,105,11,Xa,no-cache,fixed-width,,True,False,555,2878.0,Cadical,OPTIMAL,9,0.00432534,0.00265251,0.00697786,45.85547
c21_4_d2.col,21,105,11,Xa,no-cache,fixed-width,,True,False,555,2878.0,Cadical,OPTIMAL,9,0.0035787,0.00203102,0.00560971,45.30469
c21_5_d1.col,21,105,8,Xa,no-cache,fixed-width,,True,False,231,948.0,Cadical,OPTIMAL,7,0.00169292,0.00303132,0.00472424,45.85547
c21_5_d2.col,21,105,8,Xa,no-cache,fixed-width,,True,False,231,948.0,Cadical,OPTIMAL,7,0.00163823,0.00277164,0.00440987,46.04297
c21_6_d1.col,21,105,11,Xa,no-cache,fixed-width,,True,False,555,2878.0,Cadical,OPTIMAL,9,0.0042827,0.00279805,0.00708075,45.36719
c21_6_d2.col,21,105,11,Xa,no-cache,fixed-width,,True,False,555,2878.0,Cadical,OPTIMAL,9,0.00332006,0.00215724,0.00547729,45.55469
c21_7_d1.col,21,105,8,Xa,no-cache,fixed-width,,True,False,231,948.0,Cadical,OPTIMAL,7,0.00166341,0.00245912,0.00412253,45.55078
c21_7_d2.col,21,105,8,Xa,no-cache,fixed-width,,True,False,231,948.0,Cadical,OPTIMAL,7,0.00152955,0.00222956,0.0037591,45.24219
c21_8_d1.col,21,105,11,Xa,no-cache,fixed-width,,True,False,555,2878.0,Cadical,OPTIMAL,9,0.00325232,0.00206339,0.00531572,45.36719
c21_8_d2.col,21,105,11,Xa,no-cache,fixed-width,,True,False,555,2878.0,Cadical,OPTIMAL,9,0.00311086,0.00174752,0.00485838,45.17969
c55_1_d1.col,55,362,8,Xa,no-cache,fixed-width,,True,False,605,3000.0,Cadical,OPTIMAL,7,0.00362541,0.0046074,0.00823281,45.36719
c55_2_d2.col,55,362,8,Xa,no-cache,fixed-width,,True,False,605,3000.0,Cadical,OPTIMAL,7,0.0036537,0.00463264,0.00828634,45.42969
GEOM100.col,100,547,64,X,,vary-width,x,False,True,16802,120874.0,Cadical,OPTIMAL,50,0.0418715,0.765832,0.807704,82.05859
GEOM100a.col,100,992,91,X,,vary-width,x,False,True,24371,270898.0,Cadical,OPTIMAL,66,0.0997244,212.044,212.143,144.64062
GEOM100b.col,100,1050,121,X,,vary-width,x,False,True,32496,380795.0,Cadical,OPTIMAL,71,0.127932,120.262,120.39,133.75781
GEOM110.col,110,638,64,X,,vary-width,x,False,True,18502,138180.0,Cadical,OPTIMAL,50,0.0467637,1.01938,1.06615,85.53906
GEOM110a.col,110,1207,109,X,,vary-width,x,False,True,32318,391963.0,Cadical,OPTIMAL,69,0.13175,215.761,215.893,157.00391
GEOM110b.col,110,1256,121,X,,vary-width,x,False,True,35750,445752.0,Cadical,OPTIMAL,77,0.158236,1094.55,1094.71,184.20312
GEOM120.col,120,773,73,X,,vary-width,x,False,True,23244,186286.0,Cadical,OPTIMAL,59,0.0662418,2.86644,2.93268,103.83203
GEOM120a.col,120,1434,109,X,,vary-width,x,False,True,35258,457014.0,Cadical,OPTIMAL,82,0.161232,990.722,990.883,204.83594
GEOM120b.col,120,1491,123,X,,vary-width,x,False,True,39480,530219.0,Cadical,OPTIMAL,83,0.186188,1795.02,1795.21,234.20703
GEOM20.col,20,20,24,X,,vary-width,x,False,True,1080,3642.0,Cadical,OPTIMAL,21,0.00170203,0.00113102,0.00283305,45.41406
GEOM20a.col,20,37,24,X,,vary-width,x,False,True,1084,4387.0,Cadical,OPTIMAL,20,0.00198007,0.00191098,0.00389105,45.53516
GEOM20b.col,20,32,16,X,,vary-width,x,False,True,657,2356.0,Cadical,OPTIMAL,13,0.00105468,0.000943139,0.00199782,45.02734
GEOM30.col,30,50,33,X,,vary-width,x,False,True,2406,9913.0,Cadical,OPTIMAL,28,0.00433061,0.00380839,0.00813901,45.15234
GEOM30a.col,30,81,32,X,,vary-width,x,False,True,2306,11111.0,Cadical,OPTIMAL,27,0.0050056,0.00342222,0.00842782,45.71484
GEOM30b.col,30,81,27,X,,vary-width,x,False,True,1849,8401.0,Cadical,OPTIMAL,26,0.00401424,0.00172204,0.00573628,45.96484
GEOM40.col,40,78,33,X,,vary-width,x,False,True,3175,13604.0,Cadical,OPTIMAL,28,0.00629765,0.00430878,0.0106064,45.21484
GEOM40a.col,40,146,50,X,,vary-width,x,False,True,5092,29508.0,Cadical,OPTIMAL,37,0.00947369,0.0161102,0.0255839,45.22656
GEOM40b.col,40,157,40,X,,vary-width,x,False,True,3976,22960.0,Cadical,OPTIMAL,33,0.00789728,0.0163276,0.0242248,45.35156
GEOM50.col,50,127,36,X,,vary-width,x,False,True,4324,20423.0,Cadical,OPTIMAL,28,0.00997089,0.00708325,0.0170541,45.95703
GEOM50a.col,50,238,61,X,,vary-width,x,False,True,7810,53039.0,Cadical,OPTIMAL,50,0.0212535,0.460419,0.481673,65.01953
GEOM50b.col,50,249,54,X,,vary-width,x,False,True,6777,45627.0,Cadical,OPTIMAL,35,0.0211847,0.0726915,0.0938762,46.21484
GEOM60.col,60,185,36,X,,vary-width,x,False,True,5192,26354.0,Cadical,OPTIMAL,33,0.00918959,0.00526479,0.0144544,45.52734
GEOM60a.col,60,339,61,X,,vary-width,x,False,True,9372,70466.0,Cadical,OPTIMAL,50,0.0299128,0.585132,0.615044,69.43359
GEOM60b.col,60,366,63,X,,vary-width,x,False,True,9611,74357.0,Cadical,OPTIMAL,41,0.0249101,0.506952,0.531862,69.19141
GEOM70.col,70,267,44,X,,vary-width,x,False,True,7617,44311.0,Cadical,OPTIMAL,38,0.0140333,0.025637,0.0396702,45.83984
GEOM70a.col,70,459,72,X,,vary-width,x,False,True,12948,107610.0,Cadical,OPTIMAL,61,0.0474635,4.18979,4.23725,79.40234
GEOM70b.col,70,488,76,X,,vary-width,x,False,True,13984,119771.0,Cadical,OPTIMAL,47,0.0389237,2.38102,2.41995,78.24609
GEOM80.col,80,349,54,X,,vary-width,x,False,True,10820,68630.0,Cadical,OPTIMAL,41,0.022286,0.0434153,0.0657012,45.83203
GEOM80a.col,80,612,79,X,,vary-width,x,False,True,16469,153867.0,Cadical,OPTIMAL,63,0.0517683,8.72173,8.77349,89.44141
GEOM80b.col,80,663,98,X,,vary-width,x,False,True,20661,201202.0,Cadical,OPTIMAL,60,0.0741358,5.4022,5.47634,93.51172
GEOM90.col,90,441,54,X,,vary-width,x,False,True,12182,81495.0,Cadical,OPTIMAL,46,0.026779,0.107065,0.133844,68.35156
GEOM90a.col,90,789,80,X,,vary-width,x,False,True,18713,191273.0,Cadical,OPTIMAL,63,0.0646106,9.6367,9.70132,97.43359
GEOM90b.col,90,860,109,X,,vary-width,x,False,True,26409,284264.0,Cadical,OPTIMAL,69,0.0967525,48.2059,48.3026,117.48047
c21_1_d1.col,21,105,8,X,,vary-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000478644,0.00559551,0.00607416,45.34375
c21_1_d2.col,21,105,8,X,,vary-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000467148,0.00474443,0.00521158,45.35156
c21_2_d1.col,21,105,11,X,,vary-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.00110003,0.00311414,0.00421417,45.47656
c21_2_d2.col,21,105,11,X,,vary-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.000748634,0.00214072,0.00288935,45.40234
c21_3_d1.col,21,105,8,X,,vary-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000453126,0.00470585,0.00515898,45.82812
c21_3_d2.col,21,105,8,X,,vary-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000469769,0.00548127,0.00595104,45.35156
c21_4_d1.col,21,105,11,X,,vary-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.00107803,0.00308083,0.00415885,45.71094
c21_4_d2.col,21,105,11,X,,vary-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.00106853,0.00286741,0.00393594,45.33984
c21_5_d1.col,21,105,8,X,,vary-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000467566,0.00539707,0.00586464,45.83203
c21_5_d2.col,21,105,8,X,,vary-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000458227,0.00594863,0.00640686,45.53516
c21_6_d1.col,21,105,11,X,,vary-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.00105253,0.0023555,0.00340804,45.89062
c21_6_d2.col,21,105,11,X,,vary-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.00107721,0.00298641,0.00406362,45.76953
c21_7_d1.col,21,105,8,X,,vary-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000455295,0.00431013,0.00476542,45.75391
c21_7_d2.col,21,105,8,X,,vary-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000457659,0.00553896,0.00599662,45.47266
c21_8_d1.col,21,105,11,X,,vary-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.000748804,0.00210965,0.00285845,45.41406
c21_8_d2.col,21,105,11,X,,vary-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.00107956,0.00296223,0.00404179,45.41016
c55_1_d1.col,55,362,8,X,,vary-width,x,False,True,825,4161.0,Cadical,OPTIMAL,7,0.0012955,0.00421083,0.00550634,45.77344
c55_2_d2.col,55,362,8,X,,vary-width,x,False,True,825,4161.0,Cadical,OPTIMAL,7,0.00127957,0.00598894,0.0072685,45.35156
GEOM100.col,100,547,64,Xa,no-cache,fixed-width,x,False,True,34070,190465.0,Cadical,OPTIMAL,50,0.0524523,0.798291,0.850744,94.36719
GEOM100a.col,100,992,91,Xa,no-cache,fixed-width,x,False,True,68166,446986.0,Cadical,OPTIMAL,66,0.116366,177.951,178.067,170.16797
GEOM100b.col,100,1050,121,Xa,no-cache,fixed-width,x,False,True,93126,624558.0,Cadical,OPTIMAL,71,0.167491,131.05,131.218,177.54688
GEOM110.col,110,638,64,Xa,no-cache,fixed-width,x,False,True,39082,220978.0,Cadical,OPTIMAL,50,0.0627943,0.814341,0.877135,103.29297
GEOM110a.col,110,1207,109,Xa,no-cache,fixed-width,x,False,True,96198,648146.0,Cadical,OPTIMAL,69,0.173821,449.493,449.666,253.12109
GEOM110b.col,110,1256,121,Xa,no-cache,fixed-width,x,False,True,108034,736420.0,Cadical,OPTIMAL,77,0.194214,888.341,888.535,208.27344
GEOM120.col,120,773,73,Xa,no-cache,fixed-width,x,False,True,51476,299724.0,Cadical,OPTIMAL,59,0.0813988,3.00138,3.08278,120.13281
GEOM120a.col,120,1434,109,Xa,no-cache,fixed-width,x,False,True,111542,762844.0,Cadical,OPTIMAL,82,0.200942,548.419,548.62,237.34375
GEOM120b.col,120,1491,123,Xa,no-cache,fixed-width,x,False,True,126806,881318.0,Cadical,SATISFIABLE,83,0.228153,3599.77,3600.0,321.08203
GEOM20.col,20,20,24,Xa,no-cache,fixed-width,x,False,True,1360,4607.0,Cadical,OPTIMAL,21,0.00199149,0.00186881,0.0038603,45.41406
GEOM20a.col,20,37,24,Xa,no-cache,fixed-width,x,False,True,1559,6174.0,Cadical,OPTIMAL,20,0.00225318,0.00284304,0.00509623,45.83984
GEOM20b.col,20,32,16,Xa,no-cache,fixed-width,x,False,True,938,3437.0,Cadical,OPTIMAL,13,0.00123956,0.000711698,0.00195126,45.22266
GEOM30.col,30,50,33,Xa,no-cache,fixed-width,x,False,True,3296,13147.0,Cadical,OPTIMAL,28,0.00504579,0.00822738,0.0132732,45.41016
GEOM30a.col,30,81,32,Xa,no-cache,fixed-width,x,False,True,3450,15709.0,Cadical,OPTIMAL,27,0.00429173,0.00385511,0.00814684,45.77734
GEOM30b.col,30,81,27,Xa,no-cache,fixed-width,x,False,True,3206,13661.0,Cadical,OPTIMAL,26,0.0049639,0.00315402,0.00811792,45.77734
GEOM40.col,40,78,33,Xa,no-cache,fixed-width,x,False,True,4544,18715.0,Cadical,OPTIMAL,28,0.00703021,0.00966102,0.0166912,45.71094
GEOM40a.col,40,146,50,Xa,no-cache,fixed-width,x,False,True,8226,42104.0,Cadical,OPTIMAL,37,0.0154358,0.0299634,0.0453992,45.35156
GEOM40b.col,40,157,40,Xa,no-cache,fixed-width,x,False,True,7328,36355.0,Cadical,OPTIMAL,33,0.0102044,0.0211942,0.0313986,45.66406
GEOM50.col,50,127,36,Xa,no-cache,fixed-width,x,False,True,6960,30568.0,Cadical,OPTIMAL,28,0.00901375,0.0110927,0.0201065,45.53906
GEOM50a.col,50,238,61,Xa,no-cache,fixed-width,x,False,True,14144,78765.0,Cadical,OPTIMAL,50,0.019914,0.48745,0.507364,69.32812
GEOM50b.col,50,249,54,Xa,no-cache,fixed-width,x,False,True,14602,76962.0,Cadical,OPTIMAL,35,0.0191457,0.31935,0.338496,68.03516
GEOM60.col,60,185,36,Xa,no-cache,fixed-width,x,False,True,8972,41232.0,Cadical,OPTIMAL,33,0.0157236,0.0111015,0.0268251,45.41016
GEOM60a.col,60,339,61,Xa,no-cache,fixed-width,x,False,True,18410,107245.0,Cadical,OPTIMAL,50,0.0260226,0.604176,0.630199,76.18359
GEOM60b.col,60,366,63,Xa,no-cache,fixed-width,x,False,True,22110,124663.0,Cadical,OPTIMAL,41,0.0318171,0.74814,0.779957,77.29688
GEOM70.col,70,267,44,Xa,no-cache,fixed-width,x,False,True,13738,68695.0,Cadical,OPTIMAL,38,0.0219359,0.0520917,0.0740276,45.71484
GEOM70a.col,70,459,72,Xa,no-cache,fixed-width,x,False,True,28954,172134.0,Cadical,OPTIMAL,61,0.0426967,3.97519,4.01789,91.68359
GEOM70b.col,70,488,76,Xa,no-cache,fixed-width,x,False,True,32072,192595.0,Cadical,OPTIMAL,47,0.0481188,3.04117,3.08929,90.51172
GEOM80.col,80,349,54,Xa,no-cache,fixed-width,x,False,True,21060,109488.0,Cadical,OPTIMAL,41,0.0279979,0.095469,0.123467,71.19922
GEOM80a.col,80,612,79,Xa,no-cache,fixed-width,x,False,True,39498,246687.0,Cadical,OPTIMAL,63,0.063941,6.87971,6.94365,105.25391
GEOM80b.col,80,663,98,Xa,no-cache,fixed-width,x,False,True,52800,330462.0,Cadical,OPTIMAL,60,0.0885401,5.92291,6.01145,116.87891
GEOM90.col,90,441,54,Xa,no-cache,fixed-width,x,False,True,25146,133420.0,Cadical,OPTIMAL,46,0.0344327,0.165686,0.200119,74.44922
GEOM90a.col,90,789,80,Xa,no-cache,fixed-width,x,False,True,50248,318296.0,Cadical,OPTIMAL,63,0.0830638,9.52338,9.60644,124.35938
GEOM90b.col,90,860,109,Xa,no-cache,fixed-width,x,False,True,71414,465198.0,Cadical,OPTIMAL,69,0.120421,54.3784,54.4988,145.48047
c21_1_d1.col,21,105,8,Xa,no-cache,fixed-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000471222,0.0044777,0.00494893,45.83984
c21_1_d2.col,21,105,8,Xa,no-cache,fixed-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.00032103,0.00402376,0.00434479,45.60156
c21_2_d1.col,21,105,11,Xa,no-cache,fixed-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.00101067,0.00232587,0.00333654,45.47656
c21_2_d2.col,21,105,11,Xa,no-cache,fixed-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.001018,0.00249151,0.00350951,45.34766
c21_3_d1.col,21,105,8,Xa,no-cache,fixed-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000461535,0.0040389,0.00450044,45.77344
c21_3_d2.col,21,105,8,Xa,no-cache,fixed-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000453704,0.00574294,0.00619664,45.83984
c21_4_d1.col,21,105,11,Xa,no-cache,fixed-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.000995798,0.00296367,0.00395947,45.71484
c21_4_d2.col,21,105,11,Xa,no-cache,fixed-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.00102648,0.00222627,0.00325275,45.83594
c21_5_d1.col,21,105,8,Xa,no-cache,fixed-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000472313,0.00407299,0.00454531,45.71484
c21_5_d2.col,21,105,8,Xa,no-cache,fixed-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000465404,0.00458995,0.00505536,45.77734
c21_6_d1.col,21,105,11,Xa,no-cache,fixed-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.00104282,0.00251985,0.00356267,45.34766
c21_6_d2.col,21,105,11,Xa,no-cache,fixed-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.00102409,0.00299515,0.00401924,45.35156
c21_7_d1.col,21,105,8,Xa,no-cache,fixed-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.00046768,0.00465242,0.0051201,45.82422
c21_7_d2.col,21,105,8,Xa,no-cache,fixed-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000465303,0.00464468,0.00510999,45.35156
c21_8_d1.col,21,105,11,Xa,no-cache,fixed-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.000724132,0.00205164,0.00277577,45.41406
c21_8_d2.col,21,105,11,Xa,no-cache,fixed-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.00104642,0.00251143,0.00355784,45.35156
c55_1_d1.col,55,362,8,Xa,no-cache,fixed-width,x,False,True,825,4161.0,Cadical,OPTIMAL,7,0.00130255,0.00424287,0.00554542,45.35156
c55_2_d2.col,55,362,8,Xa,no-cache,fixed-width,x,False,True,825,4161.0,Cadical,OPTIMAL,7,0.00128223,0.00613361,0.00741584,45.41406
GEOM100.col,100,547,64,Xa,cache,fixed-width,x,False,True,27342,163553.0,Cadical,OPTIMAL,50,0.0465812,0.898699,0.94528,90.54688
GEOM100a.col,100,992,91,Xa,cache,fixed-width,x,False,True,42715,345182.0,Cadical,OPTIMAL,66,0.104725,108.042,108.147,145.32812
GEOM100b.col,100,1050,121,Xa,cache,fixed-width,x,False,True,56875,479554.0,Cadical,OPTIMAL,71,0.161042,174.246,174.407,163.91797
GEOM110.col,110,638,64,Xa,cache,fixed-width,x,False,True,30562,186898.0,Cadical,OPTIMAL,50,0.0606106,0.976304,1.03691,94.24609
GEOM110a.col,110,1207,109,Xa,cache,fixed-width,x,False,True,56991,491318.0,Cadical,OPTIMAL,69,0.153273,204.893,205.046,181.96875
GEOM110b.col,110,1256,121,Xa,cache,fixed-width,x,False,True,63068,556556.0,Cadical,OPTIMAL,77,0.173339,999.042,999.215,190.88281
GEOM120.col,120,773,73,Xa,cache,fixed-width,x,False,True,38954,249636.0,Cadical,OPTIMAL,59,0.083385,2.93651,3.0199,110.62109
GEOM120a.col,120,1434,109,Xa,cache,fixed-width,x,False,True,62805,567896.0,Cadical,OPTIMAL,82,0.184517,282.388,282.573,191.05469
GEOM120b.col,120,1491,123,Xa,cache,fixed-width,x,False,True,70380,655614.0,Cadical,OPTIMAL,83,0.200604,982.279,982.48,261.48438
GEOM20.col,20,20,24,Xa,cache,fixed-width,x,False,True,1341,4531.0,Cadical,OPTIMAL,21,0.00193328,0.00122561,0.00315888,45.76953
GEOM20a.col,20,37,24,Xa,cache,fixed-width,x,False,True,1476,5842.0,Cadical,OPTIMAL,20,0.00229609,0.00217299,0.00446908,45.44922
GEOM20b.col,20,32,16,Xa,cache,fixed-width,x,False,True,894,3261.0,Cadical,OPTIMAL,13,0.00101924,0.000755919,0.00177516,45.30078
GEOM30.col,30,50,33,Xa,cache,fixed-width,x,False,True,3175,12663.0,Cadical,OPTIMAL,28,0.00516706,0.00784594,0.013013,45.42578
GEOM30a.col,30,81,32,Xa,cache,fixed-width,x,False,True,3187,14657.0,Cadical,OPTIMAL,27,0.00582646,0.0047214,0.0105479,45.87891
GEOM30b.col,30,81,27,Xa,cache,fixed-width,x,False,True,2879,12353.0,Cadical,OPTIMAL,26,0.00487665,0.00195803,0.00683468,45.87891
GEOM40.col,40,78,33,Xa,cache,fixed-width,x,False,True,4335,17879.0,Cadical,OPTIMAL,28,0.00531044,0.00594413,0.0112546,45.55078
GEOM40a.col,40,146,50,Xa,cache,fixed-width,x,False,True,7248,38192.0,Cadical,OPTIMAL,37,0.0155937,0.0343501,0.0499438,45.81641
GEOM40b.col,40,157,40,Xa,cache,fixed-width,x,False,True,6100,31443.0,Cadical,OPTIMAL,33,0.00949984,0.021126,0.0306259,45.20312
GEOM50.col,50,127,36,Xa,cache,fixed-width,x,False,True,6390,28288.0,Cadical,OPTIMAL,28,0.00783664,0.0113113,0.019148,45.93359
GEOM50a.col,50,238,61,Xa,cache,fixed-width,x,False,True,11937,69937.0,Cadical,OPTIMAL,50,0.0244917,0.490102,0.514594,68.32812
GEOM50b.col,50,249,54,Xa,cache,fixed-width,x,False,True,11298,63746.0,Cadical,OPTIMAL,35,0.0184168,0.188037,0.206454,64.44531
GEOM60.col,60,185,36,Xa,cache,fixed-width,x,False,True,8046,37528.0,Cadical,OPTIMAL,33,0.0109393,0.00846035,0.0193996,45.42578
GEOM60a.col,60,339,61,Xa,cache,fixed-width,x,False,True,14727,92513.0,Cadical,OPTIMAL,50,0.0317948,0.591855,0.623649,75.66406
GEOM60b.col,60,366,63,Xa,cache,fixed-width,x,False,True,16374,101719.0,Cadical,OPTIMAL,41,0.0282636,0.58744,0.615703,72.41016
GEOM70.col,70,267,44,Xa,cache,fixed-width,x,False,True,11982,61671.0,Cadical,OPTIMAL,38,0.0194793,0.0398595,0.0593388,45.32812
GEOM70a.col,70,459,72,Xa,cache,fixed-width,x,False,True,21708,143150.0,Cadical,OPTIMAL,61,0.044355,3.44816,3.49252,86.91016
GEOM70b.col,70,488,76,Xa,cache,fixed-width,x,False,True,23033,156439.0,Cadical,OPTIMAL,47,0.0447766,2.41635,2.46113,85.24219
GEOM80.col,80,349,54,Xa,cache,fixed-width,x,False,True,17558,95480.0,Cadical,OPTIMAL,41,0.0289084,0.0912174,0.120126,66.64844
GEOM80a.col,80,612,79,Xa,cache,fixed-width,x,False,True,28056,200919.0,Cadical,OPTIMAL,63,0.0577063,8.94602,9.00372,97.64453
GEOM80b.col,80,663,98,Xa,cache,fixed-width,x,False,True,35743,262234.0,Cadical,OPTIMAL,60,0.0779568,5.8869,5.96486,103.00391
GEOM90.col,90,441,54,Xa,cache,fixed-width,x,False,True,20260,113876.0,Cadical,OPTIMAL,46,0.0349445,0.181993,0.216938,74.76562
GEOM90a.col,90,789,80,Xa,cache,fixed-width,x,False,True,32777,248412.0,Cadical,OPTIMAL,63,0.0807384,9.21766,9.29839,107.30469
GEOM90b.col,90,860,109,Xa,cache,fixed-width,x,False,True,45953,363354.0,Cadical,OPTIMAL,69,0.116727,46.2107,46.3274,128.24609
c21_1_d1.col,21,105,8,Xa,cache,fixed-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000453009,0.00399037,0.00444338,45.57031
c21_1_d2.col,21,105,8,Xa,cache,fixed-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000452076,0.00591726,0.00636934,45.45312
c21_2_d1.col,21,105,11,Xa,cache,fixed-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.00108303,0.001913,0.00299603,45.45312
c21_2_d2.col,21,105,11,Xa,cache,fixed-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.00102102,0.00289386,0.00391488,45.72656
c21_3_d1.col,21,105,8,Xa,cache,fixed-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000458129,0.00577882,0.00623694,45.42578
c21_3_d2.col,21,105,8,Xa,cache,fixed-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000462903,0.00492518,0.00538808,45.32812
c21_4_d1.col,21,105,11,Xa,cache,fixed-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.000689839,0.00206729,0.00275713,45.38672
c21_4_d2.col,21,105,11,Xa,cache,fixed-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.00101274,0.00232357,0.00333632,45.78906
c21_5_d1.col,21,105,8,Xa,cache,fixed-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000451929,0.00566335,0.00611528,45.25781
c21_5_d2.col,21,105,8,Xa,cache,fixed-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000459786,0.0040598,0.00451958,45.38672
c21_6_d1.col,21,105,11,Xa,cache,fixed-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.00100229,0.00227898,0.00328126,45.11328
c21_6_d2.col,21,105,11,Xa,cache,fixed-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.00104433,0.0029923,0.00403663,45.8125
c21_7_d1.col,21,105,8,Xa,cache,fixed-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.00045167,0.00560287,0.00605454,45.48828
